caregiver_id,name,gender,birth_date,experience_years,certifications,specialties,service_region,has_vehicle,hourly_rate
861,서재호,Male,1980-11-01,6,간호사|간호조무사,재활|당뇨|척추염|인지장애|호스피스,GYEONGGI_GOYANG,True,22200
862,권준혁,Male,1967-01-27,12,재활치료사|작업치료사|간호사|간호조무사,식사보조|재활|인지장애|중풍|호스피스|골다공증,SEOUL_SEOCHO,False,23500
863,심경희,Female,1979-08-04,9,간호사|요양보호사 1급|작업치료사|요양보호사 2급,식사보조|치매|고혈압|와상환자|재활,INCHEON_NAMDONG,False,22200
864,유정은,Female,1984-09-22,8,요양보호사 1급|요양보호사 2급|사회복지사 2급,인지장애|당뇨|골다공증|척추염,GYEONGGI_NAMYANGJU,True,20800
865,오소영,Female,1986-09-29,14,요양보호사 1급|간호사|사회복지사 2급|재활치료사|작업치료사,척추염|뇌졸중|파킨슨|재활|관절염|치매,GYEONGGI_SEONGNAM,False,28500
866,김동현,Male,1969-10-16,5,사회복지사 2급|간호조무사|작업치료사,중풍|와상환자|재활,GYEONGGI_BUCHEON,False,18000
867,한서연,Female,1961-05-24,3,요양보호사 2급,식사보조|재활|인지장애|중풍,GYEONGGI_NAMYANGJU,True,18600
868,박지현,Female,1975-06-06,13,간호사|사회복지사 2급|물리치료사|작업치료사,식사보조|치매|고혈압|재활|호스피스|관절염,SEOUL_DOBONG,False,24100
869,유재호,Male,1957-10-13,14,물리치료사|간호조무사|재활치료사|간호사,치매|골다공증|고혈압|파킨슨|와상환자|호스피스,SEOUL_JUNG,False,27800
870,류영호,Male,1979-06-09,4,간호조무사|사회복지사 2급|요양보호사 2급,인지장애|파킨슨|관절염|암,SEOUL_JUNG,True,17500
871,장경희,Female,1969-06-20,15,요양보호사 1급|작업치료사|사회복지사 2급|재활치료사,중풍|치매|식사보조|관절염|와상환자|고혈압,SEOUL_GEUMCHEON,True,27600
872,유도윤,Male,1978-08-31,11,물리치료사|작업치료사|간호조무사,당뇨|호스피스|재활|관절염|와상환자|파킨슨,SEOUL_GWANAK,True,23600
873,오민준,Male,1962-02-02,7,요양보호사 1급|요양보호사 2급|간호사,식사보조|호스피스|뇌졸중|치매|척추염,BUSAN_HAEUNDAE,True,21000
874,강경희,Female,1980-10-08,3,요양보호사 1급,인지장애|골다공증|호스피스|당뇨,SEOUL_MAPO,True,19300
875,김민재,Male,1972-07-13,5,요양보호사 2급|간호조무사,관절염|재활|파킨슨,SEOUL_GEUMCHEON,False,20500
876,양순자,Female,1953-04-05,9,작업치료사|물리치료사|간호사|요양보호사 1급,재활|와상환자|파킨슨|척추염|호스피스|뇌졸중,SEOUL_JONGNO,False,23600
877,안숙자,Female,1956-07-06,8,요양보호사 2급|물리치료사|사회복지사 2급,관절염|재활|파킨슨|뇌졸중,SEOUL_YEONGDEUNGPO,False,23200
878,문준호,Male,1954-11-29,4,물리치료사|재활치료사,식사보조|척추염|중풍,SEOUL_SEOCHO,True,17300
879,이건우,Male,1973-11-16,13,간호사|간호조무사|물리치료사|작업치료사,와상환자|치매|식사보조|뇌졸중|호스피스|척추염,SEOUL_YEONGDEUNGPO,True,24400
880,한미영,Female,1959-05-21,12,작업치료사|간호사|요양보호사 2급|요양보호사 1급|재활치료사,와상환자|중풍|치매|뇌졸중|관절염|인지장애,SEOUL_DOBONG,False,24800
881,김하나,Female,1970-03-11,4,간호사|물리치료사|요양보호사 1급,뇌졸중|호스피스|인지장애,SEOUL_NOWON,True,19500
882,허동현,Male,1951-08-07,4,사회복지사 2급|요양보호사 1급,암|중풍|와상환자,GYEONGGI_GWANGMYEONG,True,18900
883,류준혁,Male,1963-09-15,11,작업치료사|간호사|사회복지사 2급|재활치료사,호스피스|치매|고혈압|중풍|골다공증|뇌졸중,SEOUL_DONGJAK,False,22600
884,김명희,Female,1987-08-30,7,물리치료사|재활치료사,와상환자|중풍|재활|고혈압,SEOUL_GANGNAM,False,20500
885,심정우,Male,1960-07-07,5,물리치료사|요양보호사 2급,중풍|호스피스|고혈압|식사보조,ULSAN_JUNG,False,18100
886,문상철,Male,1973-01-25,12,요양보호사 2급|작업치료사|물리치료사|사회복지사 2급|재활치료사,와상환자|암|골다공증|인지장애|식사보조|재활,SEOUL_JUNG,False,25400
887,조미영,Female,1959-12-29,8,작업치료사|재활치료사|요양보호사 1급,관절염|중풍|척추염|호스피스|암,SEOUL_NOWON,True,23800
888,양유진,Female,1965-02-22,8,요양보호사 1급|간호조무사|작업치료사|간호사,척추염|파킨슨|호스피스|와상환자|고혈압,SEOUL_SEONGBUK,False,23700
889,임현정,Female,1978-11-11,13,물리치료사|사회복지사 2급|간호사|재활치료사|작업치료사,고혈압|중풍|암|뇌졸중|인지장애|와상환자,SEOUL_SEONGDONG,True,25300
890,권미숙,Female,1970-11-21,12,간호조무사|간호사|사회복지사 2급|물리치료사|요양보호사 2급,호스피스|당뇨|재활|고혈압|와상환자|암,SEOUL_JUNGNANG,True,26600
891,문숙자,Female,1959-03-15,3,물리치료사,고혈압|인지장애|암,SEOUL_YONGSAN,True,16100
892,안민준,Male,1989-07-23,12,간호사|요양보호사 2급|작업치료사|사회복지사 2급|재활치료사,골다공증|식사보조|치매|호스피스|관절염|인지장애,SEOUL_JUNGNANG,True,25100
893,장민재,Male,1960-05-14,7,사회복지사 2급|간호조무사,와상환자|뇌졸중|고혈압|관절염|파킨슨,SEOUL_NOWON,False,20200
894,신상철,Male,1959-01-02,9,간호사|재활치료사|간호조무사,중풍|파킨슨|척추염|호스피스|뇌졸중,SEOUL_EUNPYEONG,False,23100
895,이미영,Female,1977-02-17,9,재활치료사|물리치료사|요양보호사 1급,골다공증|당뇨|척추염|식사보조|관절염,SEOUL_YANGCHEON,True,23400
896,류현수,Male,1975-10-07,2,사회복지사 2급|요양보호사 1급,치매|재활|암,SEOUL_JUNG,True,16000
897,고재호,Male,1986-09-22,11,간호사|물리치료사|간호조무사,와상환자|뇌졸중|관절염|고혈압|척추염|치매,SEOUL_YEONGDEUNGPO,False,24800
898,홍미숙,Female,1969-05-13,6,간호조무사|요양보호사 2급,중풍|와상환자|재활|골다공증|관절염,SEOUL_GANGBUK,True,20800
899,홍수진,Female,1950-06-16,11,재활치료사|사회복지사 2급|요양보호사 1급,관절염|파킨슨|치매|골다공증|뇌졸중,SEOUL_EUNPYEONG,True,23900
900,송보람,Female,1984-09-06,4,간호사|요양보호사 1급,식사보조|척추염|관절염|중풍,SEOUL_JONGNO,True,20400
901,강소영,Female,1950-05-07,8,재활치료사|요양보호사 2급|간호조무사|사회복지사 2급,뇌졸중|골다공증|중풍|호스피스|척추염,SEOUL_GWANGJIN,True,20500
902,남시우,Male,1977-07-16,5,간호조무사|요양보호사 2급,고혈압|치매|골다공증|뇌졸중,SEOUL_GURO,False,20900
903,문태영,Male,1971-02-27,4,요양보호사 2급|간호사,관절염|치매|암,SEOUL_GWANAK,False,18300
904,정영희,Female,1972-06-29,2,물리치료사,식사보조|관절염,SEOUL_JUNGNANG,True,16400
905,오은주,Female,1984-02-11,10,사회복지사 2급|물리치료사|작업치료사|재활치료사,고혈압|인지장애|당뇨|와상환자|암|파킨슨,SEOUL_GWANGJIN,False,21700
906,심보람,Female,1973-02-05,5,요양보호사 2급|요양보호사 1급|물리치료사,당뇨|고혈압|암|치매,SEOUL_GANGBUK,True,19800
907,문민수,Male,1986-06-16,15,물리치료사|요양보호사 2급|사회복지사 2급|간호사,인지장애|재활|식사보조|파킨슨|골다공증|뇌졸중,GYEONGGI_UIJEONGBU,True,28500
908,남수진,Female,1974-09-04,4,간호사|요양보호사 1급|물리치료사,중풍|인지장애|뇌졸중|고혈압,SEOUL_JONGNO,True,18700
909,고민재,Male,1980-06-13,9,요양보호사 1급|사회복지사 2급|간호조무사|물리치료사,식사보조|관절염|고혈압|당뇨|중풍|골다공증,SEOUL_NOWON,False,24600
910,김민준,Male,1965-07-27,10,간호조무사|요양보호사 2급|요양보호사 1급|간호사,뇌졸중|인지장애|재활|척추염|당뇨,SEOUL_GWANAK,False,24900
911,권현우,Male,1980-02-02,8,간호사|간호조무사|재활치료사|물리치료사,파킨슨|고혈압|암|재활|골다공증,SEOUL_JONGNO,True,22300
912,류정은,Female,1968-04-05,2,작업치료사|재활치료사,파킨슨|중풍,SEOUL_SONGPA,False,15300
913,오순자,Female,1968-06-18,12,간호사|요양보호사 2급|간호조무사|재활치료사,와상환자|당뇨|재활|파킨슨|치매|뇌졸중,SEOUL_GWANAK,True,24600
914,임지훈,Male,1962-06-10,6,작업치료사|물리치료사|사회복지사 2급,골다공증|암|고혈압|식사보조|호스피스,SEOUL_SEONGBUK,False,19300
915,김준혁,Male,1972-07-06,8,물리치료사|간호조무사|재활치료사,암|중풍|재활|골다공증|고혈압,SEOUL_YANGCHEON,True,21000
916,이현수,Male,1958-01-19,14,사회복지사 2급|물리치료사|작업치료사|간호사|간호조무사,중풍|뇌졸중|인지장애|치매|재활|파킨슨,GYEONGGI_PYEONGTAEK,True,25200
917,윤영희,Female,1979-08-06,9,물리치료사|작업치료사|간호사,당뇨|골다공증|파킨슨|재활|뇌졸중|식사보조,SEOUL_GWANGJIN,True,20900
918,정성호,Male,1955-11-28,3,요양보호사 1급,골다공증|와상환자|당뇨,SEOUL_JUNGNANG,True,16300
919,오승현,Male,1966-04-11,2,요양보호사 2급|물리치료사,인지장애|암,SEOUL_GEUMCHEON,False,18000
920,유경희,Female,1986-07-11,15,작업치료사|요양보호사 1급|요양보호사 2급|간호조무사,중풍|척추염|고혈압|뇌졸중|식사보조|와상환자,SEOUL_YEONGDEUNGPO,True,25600
921,백건우,Male,1981-12-02,7,간호사|물리치료사|작업치료사,호스피스|척추염|관절염|치매|와상환자,SEOUL_GWANGJIN,False,21400
922,송현정,Female,1971-07-20,14,재활치료사|간호조무사|요양보호사 1급|사회복지사 2급|간호사,치매|암|중풍|당뇨|골다공증|뇌졸중,SEOUL_GWANAK,True,25600
923,정영희,Female,1952-06-10,6,간호조무사|요양보호사 2급|간호사,관절염|뇌졸중|재활|중풍,SEOUL_GWANGJIN,True,18300
924,배수진,Female,1980-11-02,10,재활치료사|사회복지사 2급|요양보호사 1급|작업치료사,호스피스|파킨슨|당뇨|치매|척추염|고혈압,SEOUL_YANGCHEON,False,22100
925,양영자,Female,1975-12-03,15,사회복지사 2급|작업치료사|물리치료사|간호사,척추염|파킨슨|뇌졸중|중풍|치매|와상환자,SEOUL_NOWON,True,26600
926,남지현,Female,1965-01-16,11,간호조무사|요양보호사 2급|작업치료사|간호사,치매|당뇨|골다공증|파킨슨|고혈압|암,SEOUL_YANGCHEON,False,25000
927,심혜진,Female,1973-03-14,8,간호조무사|재활치료사|요양보호사 1급,당뇨|식사보조|관절염|중풍|호스피스,GYEONGGI_SUWON,True,23500
928,정경희,Female,1970-10-11,2,물리치료사|작업치료사,골다공증|관절염|와상환자,SEOUL_YONGSAN,False,18100
929,심정우,Male,1986-08-21,14,요양보호사 1급|재활치료사|물리치료사|사회복지사 2급,중풍|와상환자|당뇨|척추염|관절염|고혈압,SEOUL_GURO,True,28000
930,양현정,Female,1988-07-31,5,간호조무사|재활치료사,재활|골다공증|척추염,SEOUL_SEOCHO,True,18500
931,정순자,Female,1951-09-16,6,사회복지사 2급|요양보호사 2급|물리치료사,뇌졸중|골다공증|치매|당뇨|암,SEOUL_SEODAEMUN,False,18900
932,허준혁,Male,1984-09-15,7,사회복지사 2급|요양보호사 2급,암|골다공증|파킨슨|치매|척추염,SEOUL_MAPO,False,21200
933,신하나,Female,1970-03-04,6,작업치료사|요양보호사 2급,파킨슨|암|재활|와상환자|뇌졸중,SEOUL_DOBONG,True,19900
934,정시우,Male,1977-09-28,12,재활치료사|간호조무사|요양보호사 2급|작업치료사|간호사,치매|고혈압|인지장애|척추염|당뇨|관절염,SEOUL_SONGPA,True,23400
935,윤미선,Female,1957-04-27,13,요양보호사 2급|요양보호사 1급|간호조무사|사회복지사 2급|재활치료사,뇌졸중|재활|당뇨|호스피스|식사보조|척추염,SEOUL_JUNG,True,25500
936,유미영,Female,1989-10-21,12,물리치료사|재활치료사|간호사|요양보호사 1급|간호조무사,중풍|골다공증|와상환자|인지장애|척추염|관절염,SEOUL_GWANGJIN,True,26200
937,송준호,Male,1973-02-23,4,요양보호사 2급|간호조무사,관절염|식사보조|인지장애|와상환자,SEOUL_YEONGDEUNGPO,False,18200
938,백지영,Female,1968-01-07,5,간호사|간호조무사,호스피스|뇌졸중|식사보조|치매,GYEONGGI_SUWON,True,17700
939,홍영자,Female,1977-02-19,11,물리치료사|간호사|작업치료사|요양보호사 1급,와상환자|뇌졸중|중풍|암|식사보조|척추염,SEOUL_NOWON,False,22800
940,남도윤,Male,1966-09-04,15,물리치료사|요양보호사 2급|재활치료사|간호조무사,호스피스|인지장애|암|와상환자|파킨슨|관절염,SEOUL_SEOCHO,True,29300
941,윤용수,Male,1957-10-24,6,요양보호사 2급|작업치료사|재활치료사,인지장애|와상환자|관절염|치매,GYEONGGI_ANYANG,False,18500
942,안정호,Male,1969-11-10,9,사회복지사 2급|간호사|요양보호사 1급|작업치료사,식사보조|치매|당뇨|뇌졸중|암|중풍,SEOUL_GANGNAM,True,24300
943,윤경희,Female,1951-04-21,4,재활치료사|사회복지사 2급,뇌졸중|척추염|파킨슨|고혈압,SEOUL_GURO,True,20500
944,임순자,Female,1951-04-06,12,작업치료사|재활치료사|요양보호사 1급|물리치료사,뇌졸중|고혈압|파킨슨|인지장애|중풍|척추염,SEOUL_GANGDONG,True,25400
945,남태영,Male,1963-09-14,13,사회복지사 2급|간호조무사|요양보호사 2급|재활치료사,관절염|파킨슨|당뇨|와상환자|치매|고혈압,SEOUL_DOBONG,False,27800
946,안소영,Female,1987-07-29,13,물리치료사|요양보호사 2급|요양보호사 1급|재활치료사,파킨슨|재활|골다공증|고혈압|인지장애|호스피스,SEOUL_SEONGDONG,True,27700
947,양지영,Female,1984-12-31,3,요양보호사 1급,와상환자|고혈압|척추염,SEOUL_DONGJAK,False,17400
948,유시우,Male,1984-09-09,15,간호조무사|재활치료사|간호사|요양보호사 2급|작업치료사,식사보조|골다공증|치매|파킨슨|암|뇌졸중,SEOUL_DONGJAK,True,27900
949,문시우,Male,1954-12-13,10,재활치료사|요양보호사 1급|물리치료사|간호사,암|식사보조|척추염|파킨슨|골다공증|관절염,SEOUL_JUNGNANG,False,22900
950,장명희,Female,1965-11-06,10,사회복지사 2급|재활치료사|작업치료사|물리치료사,고혈압|암|호스피스|재활|관절염,SEOUL_EUNPYEONG,False,21600
951,권영호,Male,1967-01-28,7,요양보호사 1급|간호조무사|요양보호사 2급,척추염|치매|뇌졸중|고혈압,SEOUL_GWANGJIN,False,19700
952,문승현,Male,1973-09-09,14,요양보호사 1급|물리치료사|간호사|작업치료사,척추염|식사보조|호스피스|치매|당뇨|파킨슨,GYEONGGI_HWASEONG,True,25900
953,남시우,Male,1953-03-20,9,사회복지사 2급|요양보호사 1급|작업치료사,와상환자|고혈압|호스피스|식사보조|척추염|인지장애,SEOUL_GWANGJIN,False,23100
954,손철수,Male,1983-07-27,10,재활치료사|물리치료사|작업치료사,고혈압|파킨슨|재활|치매|관절염|척추염,SEOUL_MAPO,True,25200
955,황동현,Male,1951-07-24,4,물리치료사|간호조무사|간호사,재활|골다공증|치매,SEOUL_YANGCHEON,False,18300
956,강재호,Male,1961-03-29,2,재활치료사|요양보호사 2급,골다공증|고혈압|호스피스,GYEONGGI_GWANGMYEONG,True,15800
957,홍정호,Male,1972-06-29,13,재활치료사|간호사|요양보호사 1급|간호조무사|사회복지사 2급,파킨슨|고혈압|암|관절염|호스피스|당뇨,SEOUL_SEONGBUK,False,25400
958,박정숙,Female,1986-08-26,15,작업치료사|요양보호사 2급|요양보호사 1급|간호사|재활치료사,와상환자|중풍|고혈압|뇌졸중|식사보조|골다공증,INCHEON_NAMDONG,False,29400
959,문민준,Male,1952-10-05,8,작업치료사|재활치료사|간호사|간호조무사,뇌졸중|골다공증|재활|식사보조|암,SEOUL_SONGPA,True,20600
960,장수진,Female,1979-09-20,14,작업치료사|요양보호사 1급|물리치료사|간호사,암|재활|인지장애|골다공증|파킨슨|식사보조,SEOUL_GANGBUK,True,26000
961,유시우,Male,1958-10-29,12,요양보호사 2급|간호사|사회복지사 2급|요양보호사 1급|간호조무사,와상환자|호스피스|재활|파킨슨|중풍|암,SEOUL_SEOCHO,True,24300
962,양성민,Male,1963-01-20,3,요양보호사 2급,고혈압|인지장애|호스피스,SEOUL_EUNPYEONG,True,16200
963,한민재,Male,1964-06-24,6,간호조무사|사회복지사 2급|물리치료사,중풍|치매|암|관절염|고혈압,SEOUL_GANGDONG,True,19100
964,임동현,Male,1963-07-24,13,재활치료사|간호사|물리치료사|요양보호사 1급,관절염|재활|인지장애|당뇨|고혈압|파킨슨,SEOUL_JUNG,False,24700
965,서하나,Female,1978-02-21,6,사회복지사 2급|간호사,뇌졸중|재활|척추염|호스피스|암,SEOUL_NOWON,False,21900
966,강순자,Female,1960-12-08,6,재활치료사|요양보호사 2급|물리치료사,관절염|중풍|식사보조|와상환자,SEOUL_GANGDONG,True,19700
967,안정은,Female,1970-03-11,13,작업치료사|사회복지사 2급|요양보호사 2급|물리치료사|간호조무사,당뇨|식사보조|와상환자|재활|골다공증|관절염,SEOUL_JUNG,True,24400
968,임동현,Male,1989-04-13,15,요양보호사 2급|간호사|재활치료사|간호조무사|작업치료사,골다공증|인지장애|파킨슨|치매|당뇨|재활,SEOUL_YEONGDEUNGPO,False,27700
969,한미선,Female,1967-12-14,6,요양보호사 2급|요양보호사 1급|재활치료사,식사보조|치매|중풍|관절염,SEOUL_SEONGBUK,True,20400
970,이현정,Female,1978-02-05,8,작업치료사|물리치료사|요양보호사 1급|재활치료사,척추염|인지장애|파킨슨|호스피스,SEOUL_NOWON,False,22300
971,조영자,Female,1978-06-01,3,재활치료사,호스피스|척추염|식사보조,SEOUL_GURO,False,17200
972,손용수,Male,1969-09-19,12,요양보호사 1급|요양보호사 2급|물리치료사|간호사,암|뇌졸중|식사보조|당뇨|와상환자|인지장애,SEOUL_JONGNO,True,24100
973,남지훈,Male,1985-04-12,15,요양보호사 1급|간호조무사|간호사|재활치료사,암|중풍|와상환자|파킨슨|척추염|고혈압,SEOUL_JUNG,False,25800
974,고현우,Male,1983-01-17,15,사회복지사 2급|요양보호사 2급|간호조무사|간호사|요양보호사 1급,식사보조|당뇨|관절염|척추염|고혈압|인지장애,SEOUL_YONGSAN,False,27000
975,안정호,Male,1989-09-06,13,작업치료사|간호사|요양보호사 1급|재활치료사|사회복지사 2급,중풍|고혈압|식사보조|재활|치매|뇌졸중,GYEONGGI_GIMPO,False,27300
976,이순자,Female,1973-07-02,7,요양보호사 2급|사회복지사 2급,암|인지장애|와상환자|식사보조|고혈압,SEOUL_NOWON,False,19400
977,신영자,Female,1976-06-14,10,요양보호사 1급|요양보호사 2급|사회복지사 2급,치매|암|뇌졸중|파킨슨|고혈압,SEOUL_SEONGBUK,True,22400
978,배민재,Male,1956-12-14,7,간호사|물리치료사,고혈압|파킨슨|골다공증|암,SEOUL_GANGNAM,True,21900
979,장정희,Female,1973-03-26,10,요양보호사 2급|간호사|작업치료사|재활치료사,관절염|와상환자|파킨슨|뇌졸중|호스피스|인지장애,SEOUL_NOWON,True,23400
980,김동현,Male,1964-03-12,13,사회복지사 2급|물리치료사|재활치료사|작업치료사|간호조무사,와상환자|중풍|척추염|고혈압|암|파킨슨,SEOUL_GWANGJIN,True,25700
981,장미숙,Female,1978-10-04,2,간호조무사,고혈압|뇌졸중,SEOUL_YANGCHEON,True,16500
982,양소영,Female,1984-09-23,5,재활치료사|요양보호사 2급|요양보호사 1급,호스피스|암|인지장애|치매,SEOUL_GANGBUK,False,17700
983,손상철,Male,1972-07-01,15,물리치료사|요양보호사 1급|작업치료사|요양보호사 2급|재활치료사,관절염|파킨슨|치매|재활|골다공증|척추염,SEOUL_JONGNO,False,26100
984,임지영,Female,1979-10-23,9,간호조무사|사회복지사 2급|요양보호사 1급,관절염|척추염|재활|치매|와상환자,SEOUL_GANGDONG,False,21500
985,남용수,Male,1958-11-25,13,재활치료사|작업치료사|간호사|요양보호사 2급|요양보호사 1급,호스피스|치매|척추염|재활|당뇨|중풍,SEOUL_GWANGJIN,True,25500
986,백도윤,Male,1954-10-30,13,작업치료사|사회복지사 2급|간호사|물리치료사,치매|골다공증|인지장애|파킨슨|중풍|뇌졸중,SEOUL_SEODAEMUN,True,25300
987,허상철,Male,1974-05-05,5,재활치료사|요양보호사 2급,인지장애|골다공증|중풍,SEOUL_DONGJAK,True,19700
988,장명희,Female,1973-05-16,10,재활치료사|요양보호사 1급|물리치료사,관절염|호스피스|인지장애|파킨슨|치매,SEOUL_GEUMCHEON,True,23400
989,손보람,Female,1989-01-20,10,간호조무사|재활치료사|요양보호사 2급,골다공증|재활|암|인지장애|뇌졸중,SEOUL_SEODAEMUN,True,25400
990,신정숙,Female,1980-09-10,4,간호사|작업치료사,당뇨|인지장애|중풍|뇌졸중,SEOUL_GANGBUK,False,18600
991,심승현,Male,1954-12-06,11,요양보호사 2급|사회복지사 2급|요양보호사 1급|재활치료사,인지장애|재활|식사보조|골다공증|당뇨,INCHEON_YEONSU,True,26200
992,장명희,Female,1973-05-09,13,물리치료사|사회복지사 2급|재활치료사|간호사|작업치료사,중풍|파킨슨|고혈압|치매|와상환자|관절염,SEOUL_YONGSAN,False,26100
993,서도윤,Male,1982-08-13,6,재활치료사|간호조무사,인지장애|고혈압|암|치매,SEOUL_GURO,True,18500
994,박미숙,Female,1963-05-08,13,간호조무사|요양보호사 1급|요양보호사 2급|물리치료사,당뇨|암|고혈압|뇌졸중|와상환자|치매,SEOUL_JONGNO,True,24600
995,최서연,Female,1982-10-26,6,간호사|요양보호사 2급,와상환자|골다공증|고혈압|파킨슨|중풍,SEOUL_SEODAEMUN,True,20700
996,허정호,Male,1959-06-15,9,요양보호사 2급|사회복지사 2급|요양보호사 1급|작업치료사,고혈압|재활|호스피스|와상환자|식사보조,SEOUL_SEODAEMUN,True,21300
997,허도윤,Male,1980-01-20,7,재활치료사|간호조무사|사회복지사 2급,치매|골다공증|척추염|재활,SEOUL_SEOCHO,False,22400
998,고현정,Female,1982-03-19,2,요양보호사 2급,인지장애|식사보조|재활,SEOUL_GEUMCHEON,False,17400
999,한상철,Male,1985-05-21,11,요양보호사 2급|간호조무사|재활치료사,호스피스|중풍|암|고혈압|와상환자|치매,SEOUL_GANGSEO,False,24100
1000,안영자,Female,1967-07-16,11,간호조무사|재활치료사|작업치료사,호스피스|뇌졸중|와상환자|관절염|인지장애,SEOUL_JUNG,True,25100
